year,month,day,gender,births,Decade
1986,11,20.0,F,5204,1980
1986,11,20.0,M,5337,1980
1986,11,21.0,F,5320,1980
1986,11,21.0,M,5536,1980
1986,11,22.0,F,4148,1980
1986,11,22.0,M,4294,1980
1986,11,23.0,F,3965,1980
1986,11,23.0,M,4221,1980
1986,11,24.0,F,5160,1980
1986,11,24.0,M,5441,1980
1986,11,25.0,F,5450,1980
1986,11,25.0,M,5651,1980
1986,11,26.0,F,5103,1980
1986,11,26.0,M,5355,1980
1986,11,27.0,F,3911,1980
1986,11,27.0,M,4104,1980
1986,11,28.0,F,4725,1980
1986,11,28.0,M,4999,1980
1986,11,29.0,F,4092,1980
1986,11,29.0,M,4270,1980
1986,11,30.0,F,4008,1980
1986,11,30.0,M,4182,1980
1986,11,99.0,M,1,1980
1986,12,1.0,F,5273,1980
1986,12,1.0,M,5339,1980
1986,12,2.0,F,5426,1980
1986,12,2.0,M,5680,1980
1986,12,3.0,F,5239,1980
1986,12,3.0,M,5411,1980
1986,12,4.0,F,4936,1980
1986,12,4.0,M,5344,1980
1986,12,5.0,F,5068,1980
1986,12,5.0,M,5373,1980
1986,12,6.0,F,4019,1980
1986,12,6.0,M,4276,1980
1986,12,7.0,F,3946,1980
1986,12,7.0,M,4141,1980
1986,12,8.0,F,5157,1980
1986,12,8.0,M,5289,1980
1986,12,9.0,F,5368,1980
1986,12,9.0,M,5595,1980
1986,12,10.0,F,5176,1980
1986,12,10.0,M,5443,1980
1986,12,11.0,F,5124,1980
1986,12,11.0,M,5279,1980
1986,12,12.0,F,5245,1980
1986,12,12.0,M,5433,1980
1986,12,13.0,F,4187,1980
1986,12,13.0,M,4315,1980
1986,12,14.0,F,3970,1980
1986,12,14.0,M,4110,1980
1986,12,15.0,F,5249,1980
1986,12,15.0,M,5617,1980
1986,12,16.0,F,5575,1980
1986,12,16.0,M,5814,1980
1986,12,17.0,F,5534,1980
1986,12,17.0,M,5683,1980
1986,12,18.0,F,5435,1980
1986,12,18.0,M,5752,1980
1986,12,19.0,F,5686,1980
1986,12,19.0,M,5942,1980
1986,12,20.0,F,4337,1980
1986,12,20.0,M,4351,1980
1986,12,21.0,F,3971,1980
1986,12,21.0,M,4175,1980
1986,12,22.0,F,5152,1980
1986,12,22.0,M,5437,1980
1986,12,23.0,F,5174,1980
1986,12,23.0,M,5359,1980
1986,12,24.0,F,4457,1980
1986,12,24.0,M,4640,1980
1986,12,25.0,F,3861,1980
1986,12,25.0,M,4246,1980
1986,12,26.0,F,5112,1980
1986,12,26.0,M,5305,1980
1986,12,27.0,F,4371,1980
1986,12,27.0,M,4450,1980
1986,12,28.0,F,4072,1980
1986,12,28.0,M,4214,1980
1986,12,29.0,F,5532,1980
1986,12,29.0,M,5766,1980
1986,12,30.0,F,5900,1980
1986,12,30.0,M,6337,1980
1986,12,31.0,F,5490,1980
1986,12,31.0,M,5898,1980
1986,12,99.0,M,1,1980
1987,1,1.0,F,4105,1980
1987,1,1.0,M,4238,1980
1987,1,2.0,F,4660,1980
1987,1,2.0,M,4870,1980
1987,1,3.0,F,4349,1980
1987,1,3.0,M,4429,1980
1987,1,4.0,F,4107,1980
1987,1,4.0,M,4152,1980
1987,1,5.0,F,4949,1980
1987,1,5.0,M,5153,1980
1987,1,6.0,F,5366,1980
1987,1,6.0,M,5650,1980
1987,1,7.0,F,5098,1980
1987,1,7.0,M,5436,1980
1987,1,8.0,F,5060,1980
1987,1,8.0,M,5402,1980
1987,1,9.0,F,5056,1980
1987,1,9.0,M,5414,1980
1987,1,10.0,F,4168,1980
1987,1,10.0,M,4477,1980
1987,1,11.0,F,4043,1980
1987,1,11.0,M,4138,1980
1987,1,12.0,F,5081,1980
1987,1,12.0,M,5304,1980
1987,1,13.0,F,5230,1980
1987,1,13.0,M,5351,1980
1987,1,14.0,F,5006,1980
1987,1,14.0,M,5450,1980
1987,1,15.0,F,5089,1980
1987,1,15.0,M,5431,1980
1987,1,16.0,F,5168,1980
1987,1,16.0,M,5465,1980
1987,1,17.0,F,4230,1980
1987,1,17.0,M,4378,1980
1987,1,18.0,F,3913,1980
1987,1,18.0,M,4182,1980
1987,1,19.0,F,5026,1980
1987,1,19.0,M,5134,1980
1987,1,20.0,F,5249,1980
1987,1,20.0,M,5421,1980
1987,1,21.0,F,5203,1980
1987,1,21.0,M,5409,1980
1987,1,22.0,F,5158,1980
1987,1,22.0,M,5444,1980
1987,1,23.0,F,5024,1980
1987,1,23.0,M,5557,1980
1987,1,24.0,F,4214,1980
1987,1,24.0,M,4368,1980
1987,1,25.0,F,4109,1980
1987,1,25.0,M,4232,1980
1987,1,26.0,F,5047,1980
1987,1,26.0,M,5250,1980
1987,1,27.0,F,5291,1980
1987,1,27.0,M,5540,1980
1987,1,28.0,F,5314,1980
1987,1,28.0,M,5497,1980
1987,1,29.0,F,5133,1980
1987,1,29.0,M,5508,1980
1987,1,30.0,F,5220,1980
1987,1,30.0,M,5492,1980
1987,1,31.0,F,4349,1980
1987,1,31.0,M,4547,1980
1987,2,1.0,F,4074,1980
1987,2,1.0,M,4329,1980
1987,2,2.0,F,5167,1980
1987,2,2.0,M,5418,1980
1987,2,3.0,F,5390,1980
1987,2,3.0,M,5649,1980
1987,2,4.0,F,5149,1980
1987,2,4.0,M,5400,1980
1987,2,5.0,F,5056,1980
1987,2,5.0,M,5473,1980
1987,2,6.0,F,5139,1980
1987,2,6.0,M,5472,1980
1987,2,7.0,F,4232,1980
1987,2,7.0,M,4503,1980
1987,2,8.0,F,4044,1980
1987,2,8.0,M,4234,1980
1987,2,9.0,F,4906,1980
1987,2,9.0,M,5508,1980
1987,2,10.0,F,5295,1980
1987,2,10.0,M,5681,1980
1987,2,11.0,F,5151,1980
1987,2,11.0,M,5498,1980
1987,2,12.0,F,5398,1980
1987,2,12.0,M,5588,1980
1987,2,13.0,F,5054,1980
1987,2,13.0,M,5202,1980
1987,2,14.0,F,4552,1980
1987,2,14.0,M,4693,1980
1987,2,15.0,F,4040,1980
1987,2,15.0,M,4344,1980
1987,2,16.0,F,4894,1980
1987,2,16.0,M,5369,1980
1987,2,17.0,F,5323,1980
1987,2,17.0,M,5607,1980
1987,2,18.0,F,5279,1980
1987,2,18.0,M,5477,1980
1987,2,19.0,F,5139,1980
1987,2,19.0,M,5349,1980
1987,2,20.0,F,5480,1980
1987,2,20.0,M,5512,1980
1987,2,21.0,F,4275,1980
1987,2,21.0,M,4565,1980
1987,2,22.0,F,4268,1980
1987,2,22.0,M,4374,1980
1987,2,23.0,F,5267,1980
1987,2,23.0,M,5485,1980
1987,2,24.0,F,5396,1980
1987,2,24.0,M,5619,1980
1987,2,25.0,F,5253,1980
1987,2,25.0,M,5610,1980
1987,2,26.0,F,5117,1980
1987,2,26.0,M,5508,1980
1987,2,27.0,F,5416,1980
1987,2,27.0,M,5594,1980
1987,2,28.0,F,4331,1980
1987,2,28.0,M,4614,1980
1987,2,99.0,M,3,1980
1987,3,1.0,F,4196,1980
1987,3,1.0,M,4289,1980
1987,3,2.0,F,5317,1980
1987,3,2.0,M,5501,1980
1987,3,3.0,F,5323,1980
1987,3,3.0,M,5608,1980
1987,3,4.0,F,5185,1980
1987,3,4.0,M,5482,1980
1987,3,5.0,F,5460,1980
1987,3,5.0,M,5511,1980
1987,3,6.0,F,5503,1980
1987,3,6.0,M,5592,1980
1987,3,7.0,F,4229,1980
1987,3,7.0,M,4525,1980
1987,3,8.0,F,3926,1980
1987,3,8.0,M,4368,1980
1987,3,9.0,F,5226,1980
1987,3,9.0,M,5583,1980
1987,3,10.0,F,5469,1980
1987,3,10.0,M,5731,1980
1987,3,11.0,F,5214,1980
1987,3,11.0,M,5483,1980
1987,3,12.0,F,5363,1980
1987,3,12.0,M,5537,1980
1987,3,13.0,F,4988,1980
1987,3,13.0,M,5411,1980
1987,3,14.0,F,4315,1980
1987,3,14.0,M,4522,1980
1987,3,15.0,F,4130,1980
1987,3,15.0,M,4188,1980
1987,3,16.0,F,5322,1980
1987,3,16.0,M,5496,1980
1987,3,17.0,F,5490,1980
1987,3,17.0,M,5736,1980
1987,3,18.0,F,5366,1980
1987,3,18.0,M,5729,1980
1987,3,19.0,F,5381,1980
1987,3,19.0,M,5567,1980
1987,3,20.0,F,5493,1980
1987,3,20.0,M,5762,1980
1987,3,21.0,F,4437,1980
1987,3,21.0,M,4569,1980
1987,3,22.0,F,4077,1980
1987,3,22.0,M,4230,1980
1987,3,23.0,F,5375,1980
1987,3,23.0,M,5455,1980
1987,3,24.0,F,5470,1980
1987,3,24.0,M,5847,1980
1987,3,25.0,F,5209,1980
1987,3,25.0,M,5593,1980
1987,3,26.0,F,5291,1980
1987,3,26.0,M,5624,1980
1987,3,27.0,F,5488,1980
1987,3,27.0,M,5569,1980
1987,3,28.0,F,4260,1980
1987,3,28.0,M,4595,1980
1987,3,29.0,F,4059,1980
1987,3,29.0,M,4296,1980
1987,3,30.0,F,5333,1980
1987,3,30.0,M,5290,1980
1987,3,31.0,F,5376,1980
1987,3,31.0,M,5820,1980
1987,3,99.0,F,1,1980
1987,4,1.0,F,5096,1980
1987,4,1.0,M,5116,1980
1987,4,2.0,F,5386,1980
1987,4,2.0,M,5683,1980
1987,4,3.0,F,5368,1980
1987,4,3.0,M,5677,1980
1987,4,4.0,F,4333,1980
1987,4,4.0,M,4486,1980
1987,4,5.0,F,4008,1980
1987,4,5.0,M,4004,1980
1987,4,6.0,F,5339,1980
1987,4,6.0,M,5426,1980
1987,4,7.0,F,5499,1980
1987,4,7.0,M,5825,1980
1987,4,8.0,F,5267,1980
1987,4,8.0,M,5739,1980
1987,4,9.0,F,5140,1980
1987,4,9.0,M,5670,1980
1987,4,10.0,F,5557,1980
1987,4,10.0,M,5727,1980
1987,4,11.0,F,4432,1980
1987,4,11.0,M,4601,1980
1987,4,12.0,F,4136,1980
1987,4,12.0,M,4399,1980
1987,4,13.0,F,5110,1980
1987,4,13.0,M,5500,1980
1987,4,14.0,F,5457,1980
1987,4,14.0,M,5960,1980
1987,4,15.0,F,5399,1980
1987,4,15.0,M,5668,1980
1987,4,16.0,F,5468,1980
1987,4,16.0,M,5707,1980
1987,4,17.0,F,5116,1980
1987,4,17.0,M,5442,1980
1987,4,18.0,F,4313,1980
1987,4,18.0,M,4612,1980
1987,4,19.0,F,4038,1980
1987,4,19.0,M,4187,1980
1987,4,20.0,F,5129,1980
1987,4,20.0,M,5465,1980
1987,4,21.0,F,5416,1980
1987,4,21.0,M,5789,1980
1987,4,22.0,F,5330,1980
1987,4,22.0,M,5642,1980
1987,4,23.0,F,5284,1980
1987,4,23.0,M,5532,1980
1987,4,24.0,F,5244,1980
1987,4,24.0,M,5603,1980
1987,4,25.0,F,4218,1980
1987,4,25.0,M,4445,1980
1987,4,26.0,F,4015,1980
1987,4,26.0,M,4271,1980
1987,4,27.0,F,5093,1980
1987,4,27.0,M,5293,1980
1987,4,28.0,F,5363,1980
1987,4,28.0,M,5532,1980
1987,4,29.0,F,5157,1980
1987,4,29.0,M,5453,1980
1987,4,30.0,F,5282,1980
1987,4,30.0,M,5618,1980
1987,4,99.0,F,1,1980
1987,5,1.0,F,5361,1980
1987,5,1.0,M,5578,1980
1987,5,2.0,F,4268,1980
1987,5,2.0,M,4611,1980
1987,5,3.0,F,4079,1980
1987,5,3.0,M,4296,1980
1987,5,4.0,F,5209,1980
1987,5,4.0,M,5599,1980
1987,5,5.0,F,5381,1980
1987,5,5.0,M,5729,1980
1987,5,6.0,F,5325,1980
1987,5,6.0,M,5501,1980
1987,5,7.0,F,5324,1980
1987,5,7.0,M,5632,1980
1987,5,8.0,F,5425,1980
1987,5,8.0,M,5773,1980
1987,5,9.0,F,4335,1980
1987,5,9.0,M,4518,1980
1987,5,10.0,F,4172,1980
1987,5,10.0,M,4395,1980
1987,5,11.0,F,5377,1980
1987,5,11.0,M,5616,1980
1987,5,12.0,F,5621,1980
1987,5,12.0,M,5792,1980
1987,5,13.0,F,5182,1980
1987,5,13.0,M,5378,1980
1987,5,14.0,F,5427,1980
1987,5,14.0,M,5611,1980
1987,5,15.0,F,5416,1980
1987,5,15.0,M,5794,1980
1987,5,16.0,F,4403,1980
1987,5,16.0,M,4490,1980
1987,5,17.0,F,4036,1980
1987,5,17.0,M,4293,1980
1987,5,18.0,F,5503,1980
1987,5,18.0,M,5705,1980
1987,5,19.0,F,5587,1980
1987,5,19.0,M,5856,1980
1987,5,20.0,F,5415,1980
1987,5,20.0,M,5811,1980
1987,5,21.0,F,5499,1980
1987,5,21.0,M,5790,1980
1987,5,22.0,F,5659,1980
1987,5,22.0,M,5961,1980
1987,5,23.0,F,4302,1980
1987,5,23.0,M,4652,1980
1987,5,24.0,F,4130,1980
1987,5,24.0,M,4238,1980
1987,5,25.0,F,4279,1980
1987,5,25.0,M,4510,1980
1987,5,26.0,F,5463,1980
1987,5,26.0,M,5668,1980
1987,5,27.0,F,5744,1980
1987,5,27.0,M,6091,1980
1987,5,28.0,F,5579,1980
1987,5,28.0,M,5858,1980
1987,5,29.0,F,5674,1980
1987,5,29.0,M,6105,1980
1987,5,30.0,F,4529,1980
1987,5,30.0,M,4747,1980
1987,5,31.0,F,4307,1980
1987,5,31.0,M,4502,1980
1987,6,1.0,F,5325,1980
1987,6,1.0,M,5774,1980
1987,6,2.0,F,5520,1980
1987,6,2.0,M,6020,1980
1987,6,3.0,F,5458,1980
1987,6,3.0,M,5722,1980
1987,6,4.0,F,5477,1980
1987,6,4.0,M,5754,1980
1987,6,5.0,F,5616,1980
1987,6,5.0,M,5744,1980
1987,6,6.0,F,4549,1980
1987,6,6.0,M,4713,1980
1987,6,7.0,F,4142,1980
1987,6,7.0,M,4409,1980
1987,6,8.0,F,5412,1980
1987,6,8.0,M,5690,1980
1987,6,9.0,F,5633,1980
1987,6,9.0,M,5865,1980
1987,6,10.0,F,5504,1980
1987,6,10.0,M,5853,1980
1987,6,11.0,F,5420,1980
1987,6,11.0,M,5870,1980
1987,6,12.0,F,5585,1980
1987,6,12.0,M,5925,1980
1987,6,13.0,F,4617,1980
1987,6,13.0,M,4637,1980
1987,6,14.0,F,4189,1980
1987,6,14.0,M,4434,1980
1987,6,15.0,F,5511,1980
1987,6,15.0,M,5942,1980
1987,6,16.0,F,5611,1980
1987,6,16.0,M,6036,1980
1987,6,17.0,F,5587,1980
1987,6,17.0,M,5884,1980
1987,6,18.0,F,5538,1980
1987,6,18.0,M,5687,1980
1987,6,19.0,F,5546,1980
1987,6,19.0,M,5915,1980
1987,6,20.0,F,4473,1980
1987,6,20.0,M,4782,1980
1987,6,21.0,F,4381,1980
1987,6,21.0,M,4505,1980
1987,6,22.0,F,5457,1980
1987,6,22.0,M,5616,1980
1987,6,23.0,F,5558,1980
1987,6,23.0,M,5875,1980
1987,6,24.0,F,5449,1980
1987,6,24.0,M,5742,1980
1987,6,25.0,F,5509,1980
1987,6,25.0,M,5918,1980
1987,6,26.0,F,5617,1980
1987,6,26.0,M,5931,1980
1987,6,27.0,F,4396,1980
1987,6,27.0,M,4592,1980
1987,6,28.0,F,4393,1980
1987,6,28.0,M,4302,1980
1987,6,29.0,F,5286,1980
1987,6,29.0,M,5583,1980
1987,6,30.0,F,5701,1980
1987,6,30.0,M,6177,1980
1987,7,1.0,F,5511,1980
1987,7,1.0,M,5929,1980
1987,7,2.0,F,5736,1980
1987,7,2.0,M,6113,1980
1987,7,3.0,F,4927,1980
1987,7,3.0,M,5226,1980
1987,7,4.0,F,4410,1980
1987,7,4.0,M,4454,1980
1987,7,5.0,F,4208,1980
1987,7,5.0,M,4437,1980
1987,7,6.0,F,5372,1980
1987,7,6.0,M,5577,1980
1987,7,7.0,F,5737,1980
1987,7,7.0,M,6127,1980
1987,7,8.0,F,5562,1980
1987,7,8.0,M,5968,1980
1987,7,9.0,F,5560,1980
1987,7,9.0,M,5844,1980
1987,7,10.0,F,5623,1980
1987,7,10.0,M,6023,1980
1987,7,11.0,F,4554,1980
1987,7,11.0,M,4751,1980
1987,7,12.0,F,4298,1980
1987,7,12.0,M,4572,1980
1987,7,13.0,F,5419,1980
1987,7,13.0,M,5536,1980
1987,7,14.0,F,5757,1980
1987,7,14.0,M,6133,1980
1987,7,15.0,F,5483,1980
1987,7,15.0,M,5873,1980
1987,7,16.0,F,5570,1980
1987,7,16.0,M,5862,1980
1987,7,17.0,F,5639,1980
1987,7,17.0,M,5879,1980
1987,7,18.0,F,4292,1980
1987,7,18.0,M,4719,1980
1987,7,19.0,F,4269,1980
1987,7,19.0,M,4590,1980
1987,7,20.0,F,5611,1980
1987,7,20.0,M,5778,1980
1987,7,21.0,F,5754,1980
1987,7,21.0,M,6100,1980
1987,7,22.0,F,5836,1980
1987,7,22.0,M,5795,1980
1987,7,23.0,F,5614,1980
1987,7,23.0,M,5965,1980
1987,7,24.0,F,5750,1980
1987,7,24.0,M,6028,1980
1987,7,25.0,F,4723,1980
1987,7,25.0,M,4807,1980
1987,7,26.0,F,4408,1980
1987,7,26.0,M,4665,1980
1987,7,27.0,F,5661,1980
1987,7,27.0,M,5943,1980
1987,7,28.0,F,5826,1980
1987,7,28.0,M,6217,1980
1987,7,29.0,F,5609,1980
1987,7,29.0,M,5981,1980
1987,7,30.0,F,5649,1980
1987,7,30.0,M,5965,1980
1987,7,31.0,F,5550,1980
1987,7,31.0,M,5943,1980
1987,8,1.0,F,4472,1980
1987,8,1.0,M,4670,1980
1987,8,2.0,F,4369,1980
1987,8,2.0,M,4527,1980
1987,8,3.0,F,5488,1980
1987,8,3.0,M,5841,1980
1987,8,4.0,F,5780,1980
1987,8,4.0,M,5940,1980
1987,8,5.0,F,5505,1980
1987,8,5.0,M,5846,1980
1987,8,6.0,F,5509,1980
1987,8,6.0,M,5827,1980
1987,8,7.0,F,5772,1980
1987,8,7.0,M,5993,1980
1987,8,8.0,F,4590,1980
1987,8,8.0,M,4831,1980
1987,8,9.0,F,4220,1980
1987,8,9.0,M,4417,1980
1987,8,10.0,F,5655,1980
1987,8,10.0,M,5821,1980
1987,8,11.0,F,5783,1980
1987,8,11.0,M,6007,1980
1987,8,12.0,F,5440,1980
1987,8,12.0,M,5901,1980
1987,8,13.0,F,5609,1980
1987,8,13.0,M,5809,1980
1987,8,14.0,F,5560,1980
1987,8,14.0,M,5912,1980
1987,8,15.0,F,4605,1980
1987,8,15.0,M,4793,1980
1987,8,16.0,F,4376,1980
1987,8,16.0,M,4482,1980
1987,8,17.0,F,5655,1980
1987,8,17.0,M,5930,1980
1987,8,18.0,F,5789,1980
1987,8,18.0,M,6107,1980
1987,8,19.0,F,5501,1980
1987,8,19.0,M,5733,1980
1987,8,20.0,F,5650,1980
1987,8,20.0,M,5790,1980
1987,8,21.0,F,5748,1980
1987,8,21.0,M,5944,1980
1987,8,22.0,F,4579,1980
1987,8,22.0,M,4734,1980
1987,8,23.0,F,4419,1980
1987,8,23.0,M,4481,1980
1987,8,24.0,F,5379,1980
1987,8,24.0,M,5677,1980
1987,8,25.0,F,5721,1980
1987,8,25.0,M,5949,1980
1987,8,26.0,F,5590,1980
1987,8,26.0,M,5872,1980
1987,8,27.0,F,5591,1980
1987,8,27.0,M,5942,1980
1987,8,28.0,F,5688,1980
1987,8,28.0,M,5928,1980
1987,8,29.0,F,4426,1980
1987,8,29.0,M,4722,1980
1987,8,30.0,F,4314,1980
1987,8,30.0,M,4484,1980
1987,8,31.0,F,5376,1980
1987,8,31.0,M,5619,1980
1987,9,1.0,F,5718,1980
1987,9,1.0,M,6016,1980
1987,9,2.0,F,5650,1980
1987,9,2.0,M,5801,1980
1987,9,3.0,F,5482,1980
1987,9,3.0,M,5990,1980
1987,9,4.0,F,5823,1980
1987,9,4.0,M,6046,1980
1987,9,5.0,F,4626,1980
1987,9,5.0,M,4766,1980
1987,9,6.0,F,4298,1980
1987,9,6.0,M,4504,1980
1987,9,7.0,F,4587,1980
1987,9,7.0,M,4743,1980
1987,9,8.0,F,5751,1980
1987,9,8.0,M,5980,1980
1987,9,9.0,F,5926,1980
1987,9,9.0,M,6252,1980
1987,9,10.0,F,6028,1980
1987,9,10.0,M,6224,1980
1987,9,11.0,F,5880,1980
1987,9,11.0,M,6471,1980
1987,9,12.0,F,4604,1980
1987,9,12.0,M,4863,1980
1987,9,13.0,F,4409,1980
1987,9,13.0,M,4615,1980
1987,9,14.0,F,5667,1980
1987,9,14.0,M,5905,1980
1987,9,15.0,F,5905,1980
1987,9,15.0,M,6235,1980
1987,9,16.0,F,5856,1980
1987,9,16.0,M,6132,1980
1987,9,17.0,F,5853,1980
1987,9,17.0,M,6253,1980
1987,9,18.0,F,6008,1980
1987,9,18.0,M,6189,1980
1987,9,19.0,F,4848,1980
1987,9,19.0,M,4980,1980
1987,9,20.0,F,4637,1980
1987,9,20.0,M,4795,1980
1987,9,21.0,F,5766,1980
1987,9,21.0,M,6109,1980
1987,9,22.0,F,6007,1980
1987,9,22.0,M,6249,1980
1987,9,23.0,F,5720,1980
1987,9,23.0,M,5962,1980
1987,9,24.0,F,5765,1980
1987,9,24.0,M,6095,1980
1987,9,25.0,F,5953,1980
1987,9,25.0,M,6220,1980
1987,9,26.0,F,4746,1980
1987,9,26.0,M,5045,1980
1987,9,27.0,F,4455,1980
1987,9,27.0,M,4692,1980
1987,9,28.0,F,5549,1980
1987,9,28.0,M,5964,1980
1987,9,29.0,F,5922,1980
1987,9,29.0,M,6163,1980
1987,9,30.0,F,5766,1980
1987,9,30.0,M,5971,1980
1987,10,1.0,F,5742,1980
1987,10,1.0,M,6049,1980
1987,10,2.0,F,5744,1980
1987,10,2.0,M,6117,1980
1987,10,3.0,F,4484,1980
1987,10,3.0,M,4754,1980
1987,10,4.0,F,4251,1980
1987,10,4.0,M,4435,1980
1987,10,5.0,F,5565,1980
1987,10,5.0,M,5803,1980
1987,10,6.0,F,5714,1980
1987,10,6.0,M,5851,1980
1987,10,7.0,F,5405,1980
1987,10,7.0,M,5851,1980
1987,10,8.0,F,5527,1980
1987,10,8.0,M,5788,1980
1987,10,9.0,F,5436,1980
1987,10,9.0,M,5818,1980
1987,10,10.0,F,4443,1980
1987,10,10.0,M,4722,1980
1987,10,11.0,F,4149,1980
1987,10,11.0,M,4394,1980
1987,10,12.0,F,5295,1980
1987,10,12.0,M,5576,1980
1987,10,13.0,F,5601,1980
1987,10,13.0,M,5832,1980
1987,10,14.0,F,5589,1980
1987,10,14.0,M,5785,1980
1987,10,15.0,F,5527,1980
1987,10,15.0,M,5892,1980
1987,10,16.0,F,5551,1980
1987,10,16.0,M,5689,1980
1987,10,17.0,F,4471,1980
1987,10,17.0,M,4501,1980
1987,10,18.0,F,4065,1980
1987,10,18.0,M,4205,1980
1987,10,19.0,F,5338,1980
1987,10,19.0,M,5506,1980
1987,10,20.0,F,5552,1980
1987,10,20.0,M,5828,1980
1987,10,21.0,F,5426,1980
1987,10,21.0,M,5764,1980
1987,10,22.0,F,5237,1980
1987,10,22.0,M,5556,1980
1987,10,23.0,F,5496,1980
1987,10,23.0,M,5664,1980
1987,10,24.0,F,4318,1980
1987,10,24.0,M,4530,1980
1987,10,25.0,F,4358,1980
1987,10,25.0,M,4491,1980
1987,10,26.0,F,5332,1980
1987,10,26.0,M,5524,1980
1987,10,27.0,F,5452,1980
1987,10,27.0,M,5664,1980
1987,10,28.0,F,5383,1980
1987,10,28.0,M,5663,1980
1987,10,29.0,F,5397,1980
1987,10,29.0,M,5703,1980
1987,10,30.0,F,5335,1980
1987,10,30.0,M,5711,1980
1987,10,31.0,F,4378,1980
1987,10,31.0,M,4507,1980
1987,11,1.0,F,4158,1980
1987,11,1.0,M,4305,1980
1987,11,2.0,F,5245,1980
1987,11,2.0,M,5546,1980
1987,11,3.0,F,5489,1980
1987,11,3.0,M,5738,1980
1987,11,4.0,F,5330,1980
1987,11,4.0,M,5802,1980
1987,11,5.0,F,5397,1980
1987,11,5.0,M,5580,1980
1987,11,6.0,F,5385,1980
1987,11,6.0,M,5714,1980
1987,11,7.0,F,4270,1980
1987,11,7.0,M,4544,1980
1987,11,8.0,F,4133,1980
1987,11,8.0,M,4300,1980
1987,11,9.0,F,5318,1980
1987,11,9.0,M,5577,1980
1987,11,10.0,F,5635,1980
1987,11,10.0,M,5755,1980
1987,11,11.0,F,5378,1980
1987,11,11.0,M,5628,1980
1987,11,12.0,F,5382,1980
1987,11,12.0,M,5624,1980
1987,11,13.0,F,5103,1980
1987,11,13.0,M,5539,1980
1987,11,14.0,F,4269,1980
1987,11,14.0,M,4608,1980
1987,11,15.0,F,4158,1980
1987,11,15.0,M,4365,1980
1987,11,16.0,F,5390,1980
1987,11,16.0,M,5627,1980
1987,11,17.0,F,5602,1980
1987,11,17.0,M,5841,1980
1987,11,18.0,F,5365,1980
1987,11,18.0,M,5655,1980
1987,11,19.0,F,5229,1980
1987,11,19.0,M,5599,1980
1987,11,20.0,F,5508,1980
1987,11,20.0,M,5741,1980
1987,11,21.0,F,4370,1980
1987,11,21.0,M,4521,1980
1987,11,22.0,F,4168,1980
1987,11,22.0,M,4308,1980
1987,11,23.0,F,5528,1980
1987,11,23.0,M,5742,1980
1987,11,24.0,F,5666,1980
1987,11,24.0,M,5879,1980
1987,11,25.0,F,5439,1980
1987,11,25.0,M,5686,1980
1987,11,26.0,F,4138,1980
1987,11,26.0,M,4180,1980
1987,11,27.0,F,4895,1980
1987,11,27.0,M,5119,1980
1987,11,28.0,F,4251,1980
1987,11,28.0,M,4434,1980
1987,11,29.0,F,4196,1980
1987,11,29.0,M,4220,1980
1987,11,30.0,F,5380,1980
1987,11,30.0,M,5705,1980
1987,12,1.0,F,5744,1980
1987,12,1.0,M,6063,1980
1987,12,2.0,F,5329,1980
1987,12,2.0,M,5607,1980
1987,12,3.0,F,5303,1980
1987,12,3.0,M,5562,1980
1987,12,4.0,F,5340,1980
1987,12,4.0,M,5555,1980
1987,12,5.0,F,4250,1980
1987,12,5.0,M,4405,1980
1987,12,6.0,F,4205,1980
1987,12,6.0,M,4278,1980
1987,12,7.0,F,5246,1980
1987,12,7.0,M,5421,1980
1987,12,8.0,F,5464,1980
1987,12,8.0,M,5715,1980
1987,12,9.0,F,5336,1980
1987,12,9.0,M,5508,1980
1987,12,10.0,F,5297,1980
1987,12,10.0,M,5640,1980
1987,12,11.0,F,5531,1980
1987,12,11.0,M,5504,1980
1987,12,12.0,F,4230,1980
1987,12,12.0,M,4577,1980
1987,12,13.0,F,4115,1980
1987,12,13.0,M,4124,1980
1987,12,14.0,F,5343,1980
1987,12,14.0,M,5590,1980
1987,12,15.0,F,5627,1980
1987,12,15.0,M,5906,1980
1987,12,16.0,F,5484,1980
1987,12,16.0,M,5648,1980
1987,12,17.0,F,5608,1980
1987,12,17.0,M,5786,1980
1987,12,18.0,F,5751,1980
1987,12,18.0,M,6121,1980
1987,12,19.0,F,4324,1980
1987,12,19.0,M,4596,1980
1987,12,20.0,F,4040,1980
1987,12,20.0,M,4320,1980
1987,12,21.0,F,5636,1980
1987,12,21.0,M,5895,1980
1987,12,22.0,F,5480,1980
1987,12,22.0,M,5682,1980
1987,12,23.0,F,4988,1980
1987,12,23.0,M,5313,1980
1987,12,24.0,F,4308,1980
1987,12,24.0,M,4611,1980
1987,12,25.0,F,3782,1980
1987,12,25.0,M,4099,1980
1987,12,26.0,F,4136,1980
1987,12,26.0,M,4310,1980
1987,12,27.0,F,4209,1980
1987,12,27.0,M,4332,1980
1987,12,28.0,F,5555,1980
1987,12,28.0,M,5907,1980
1987,12,29.0,F,5859,1980
1987,12,29.0,M,6322,1980
1987,12,30.0,F,5792,1980
1987,12,30.0,M,6051,1980
1987,12,31.0,F,5344,1980
1987,12,31.0,M,5468,1980
1988,1,1.0,F,4149,1980
1988,1,1.0,M,4345,1980
1988,1,2.0,F,3874,1980
